money,name,id,owner,capital,status,date_of_establishment
183,統一超商股份有限公司新北市第一二一二分公司,83173490,,,,
183,梁社漢排骨飯,87588105,周鴻昇,"200,000",核准設立,2021-7-7
182,柑園加油站有限公司碧安站,91349015,,,,
182,7-11,28985509,,,,2009-10-21
182,華益包裝材料行,19707337,鄭自西,"10,000",核准設立,1996-9-14
182,三商家購股份有限公司前鎮中華分公司,53026845,,,,2015-1-27
181,交通部臺灣鐵路管理局餐旅服務總所台南販賣部,34988510,,,,
181,統一超商股份有限公司屏東縣第二四五分公司,53651810,,,,2012-6-12
181,立紘飲品有限公司-台北遼寧分公司,45891626,,,,2016-4-18
181,全家便利商店股份有限公司-鶯歌鶯桃分公司,28996718,,,,2010-6-10
181,吉野家,84311605,,,,1994-6-20
181,全家,80032341,,,,2003-10-22
181,福園號,77210790,,,,
181,新望茶行,38727122,林貴娥,"200,000",核准設立,2014-8-12
180,竑穗興業股份有限公司豐原營業處,94934996,,,,
180,茶之魔手有限公司永大二店,40945840,,,,
180,誼光國際公寓大廈管理維護股份有限公司叭叭房新板傑仕堡Ｂ停車場,85313860,,,,
180,寶盛國際股份有限公司嘟嘟房員林新生站,82405850,,,,
180,寶盛國際股份有限公司嘟嘟房三重三陽站,91347059,,,,
180,中一冷飲店,78047311,許博盛,"5,000",核准設立,1992-10-27
180,猩二代商行,88230082,王韋程,"200,000",,2022-5-9
180,歐特儀股份有限公司永和國小地下停車場,41145156,,,,
180,統一超商股份有限公司台中市第七五七分公司,90336955,,,,
180,永樂町冰店,76428497,李子揚,"200,000",核准設立,2020-4-15
180,ＨＶＷ經國方略管理委員會,41498138,,,,
180,歐特儀股份有限公司國立國父紀念館停車場,72940220,,,,
180,御桓水餃店新店家樂福門市,82345489,,,,
180,麵小辰小吃店,88379540,林禹辰,"200,000",核准設立,2023-8-10
180,志亨汽車有限公司,12361008,林美倫,"1,000,000",核准設立,1981-12-11
180,皮克吐司早午餐店,40809090,陳惠鈴,"5,000",核准設立,2015-7-1
180,竑穗興業股份有限公司安平古堡營業處,88914389,,,,
180,統一超商股份有限公司台北市第七○七分公司,53002105,,,,2010-11-3
180,艾樂餐飲有限公司,93377894,林妍妤,"800,000",核准設立,2023-4-19
180,陳家飯館,81171263,陳冠廷,"100,000",核准設立,2018-8-3
180,俥亭停車事業股份有限公司圓山花博營業所,93158315,,,,
180,未來餐飲股份有限公司延吉分公司,94019191,,,,
180,未央咖啡店,42281805,張致珩,"750,000",核准設立,2015-7-31
180,光華阿宏火雞肉飯,81955716,陳盈達,"80,000",核准設立,2020-6-1
180,文化１９６８,50717367,,,,
180,中山君餐坊,85157410,陳其瑋,"180,000",核准設立,2019-8-6
180,國泰鎖匙店,01533882,朱美滿,"20,000",核准設立,1986-11-4
180,松益佛具行,25321731,王義學,"10,000",核准設立,2009-11-2
180,承陞小吃店,42211013,林俊鑫,"100,000",核准設立,2019-6-18
180,寶盛國際股份有限公司嘟嘟房四平站,76307732,,,,
180,台灣普客二四股份有限公司敬業一路停車場,31896116,,,,
180,協誠汽車交通有限公司,44996882,吳忠哲,"3,000,000",核准設立,1978-10-17
180,永裕油漆行,21939713,林業港,"200,000",核准設立,2005-7-27
180,火雞肉飯,25459448,,,,
180,正好停股份有限公司迴龍站,87371513,,,,
180,統一超商股份有限公司宜蘭縣第六十分公司,27238647,,,,2004-6-29
180,阿義自助餐,81578220,,,,
180,祥意小吃店,10737042,吳雪娜,"3,000",核准設立,2008-8-21
180,榞味館素食,45481019,潘品蓁,"20,000",核准設立,2007-6-23
180,日欣文具有限公司東港分公司,13017855,,,,2002-1-28
180,偲瑀冷飲店,36850841,李智豪,"200,000",核准設立,2018-3-20
180,歐艾斯公寓大廈管理維護股份有限公司崇光忠孝館,31891294,,,,
180,公司-新莊五權分公司,80671613,,,,2004-2-16
180,全家便利商店股份有限公司-高雄新庄分公司,70747543,,,,1999-8-19
180,全家便利商店股份有限公司新城太魯閣分公司,27951734,,,,2007-1-17
180,全國電子股份有限公司彰化縣第二十分公司,53666222,,,,2013-3-1
180,統一超商股份有限公司台北縣第七一三分公司,27932511,,,,2006-1-2
180,麥味登新生店,42094916,鍾秉昆,"80,000",核准設立,2023-3-20
180,悅翔香舖,78193600,廖志森,"50,000",核准設立,1993-3-27
180,佳旭五金行,78278635,許麗枝,"200,000",核准設立,1992-3-12
180,台灣國際開發事業有限公司寶橋停車場,34900944,,,,
180,悠旅生活事業股份有限公司港墘門市部,98888776,,,,
180,彩穎攝影社,42234402,練威麟,"100,000",核准設立,2016-3-9
180,光樺數位影像社,10538162,賴智源,"200,000",核准設立,2008-1-24
180,五桐號,91687599,陳柏宇,"200,000",核准設立,2022-9-12
180,俥亭停車事業股份有限公司漁人碼頭營業所,41110733,,,,
180,力行藥局,87393468,,,,
180,台灣普客二四股份有限公司林口文化三路３停車場,50552626,,,,
180,大成鎖匙印章店,20459320,鄭麗貞,"50,000",核准設立,1997-8-6
180,和順園有限公司,42745729,尹開壽,"500,000",核准設立,2015-11-9
180,千芝小吃店,31594442,彭千芝,"100,000",核准設立,2012-3-27
180,九四洋食,85357212,,,,
180,頑石手機配件行,72701038,許幃傑,"50,000",核准設立,2017-5-23
180,竹東陳記黑輪壽司,26101783,,,,
180,俥亭停車事業股份有限公司中壢老街溪營業所,92579160,,,,
180,岳洋股份有限公司家樂福內壢營業處,87395212,,,,
180,力揚停車設備股份有限公司,10663576,,,,
180,永固便利停車股份有限公司敦南站,48807264,,,,
180,新生書局,05659664,廖玉霞,"3,000",核准設立,
180,萬翔商行,88525749,徐瑩珈,"100,000",核准設立,2021-11-23
180,日月亭股份有限公司台中南平營業所,93451021,,,,
180,竑穗興業股份有限公司全聯沙鹿中山營業處,87191174,,,,
180,南陽停車場,47361399,,,,
180,和雲行動服務股份有限公司淡水關渡停車場,91260406,,,,
180,誠正鎖店,48729845,,,,
180,文強交通有限公司莒光四村平面停車場,82243997,,,,
180,萊客有限公司,73636887,,,,
180,嘟嘟房,82201259,,,,
180,安橋,31891301,,,,
180,麥當勞,16436022,,,,1998-1-16
180,永固便利停車股份有限公司,15630884,,,,
180,明璋小吃店,88366518,李玉萍,"200,000",核准設立,2023-5-9
180,新長越企業有限公司德惠大同停車場,88095157,,,,
180,滇味廚房有限公司,24490750,余積武,"500,000",核准設立,2009-12-24
180,花現美好咖啡,76471254,詹秀梅,"80,000",核准設立,2020-6-9
180,和雲行動服務股份有限公司台北安東街停車場,88197675,,,,
180,麻吉茶坊,85892452,鄭棋云,"200,000",核准設立,2021-5-3
180,三鳳企業社,88807938,鄧鳳珠,"50,000",核准設立,1996-2-8
180,七彩企業商行,06169285,江麗美,"60,000",核准設立,1987-2-23
180,黑橋牌企業股份有限公司明倫門市部,47635258,,,,
180,豐佑商行,91527799,李庭宇,"100,000",核准設立,2022-3-4
180,歐特儀股份有限公司松崗停車場,92173078,,,,
180,竑穗興業股份有限公司金府營業處,82708735,,,,
180,茹飲商行,93297766,涂雅茹,"200,000",核准設立,2023-9-14
180,漢寶食品行,26023008,方漢章,"200,000",核准設立,2011-10-14
180,金樹商行,76404951,,,,
179,家福股份有限公司大安臨江分公司,54914875,,,,2019-8-19
179,統一超商股份有限公司南投縣第十一分公司,70780367,,,,2000-7-21
179,陞泰生活館有限公司,90433534,陳健生,"10,000,000",核准設立,2021-8-27
179,全家便利商店股份有限公司-埔里籃城分公司,53663175,,,,2012-12-28
179,統一超商股份有限公司台北縣第２２２分公司,96979363,,,,1996-6-6
179,漢鴻文具有限公司,25050940,李淑秋,"3,000,000",核准設立,2009-10-15
179,台灣東利多股份有限公司,88096352,,,,
179,順發,28979817,,,,2009-6-11
178,三商餐飲股份有限公司樹林中山門市部,82338699,,,,
178,躺著喝股份有限公司樂華店,91669754,,,,
178,頂新商行,25321887,曾雅惠,"10,000",核准設立,2009-11-10
178,全家便利商店股份有限公司宜蘭薪傳門市部,01231084,,,,
178,大芫水果行,49988600,盧秋蟾,"200,000",核准設立,2005-12-13
178,家樂福,28990572,,,,2010-1-22
178,家福股份有限公司桃園南竹分公司,54183673,,,,2013-4-19
178,統一超商股份有限公司,97167461,,,,1996-10-5
178,7-ELEVEN,53020764,,,,2011-11-17
177,順謙茶行,40665896,廖彬江,"50,000",核准設立,2015-10-27
177,全家便利商店股份有限公司中和中環分公司,27255672,,,,2005-5-11
177,上禾味食品有限公司-埔里分公司,42748465,,,,2015-11-18
177,東嵐有限公司食品,25093808,,,,2009-12-23
177,智城生活館有限公司,53362115,曹澄嫺,"6,000,000",核准設立,2011-3-4
176,全家便利商店股份有限公司新北市第一○三二分公司,90677860,,,,
176,中華郵政股份有限公司台北體育場郵局,04132144,,,,
176,新原茶行,31699570,徐美蓮,"100,000",核准設立,2012-8-22
176,統一超商股份有限公司台中市第二二八分公司,80029726,,,,2003-9-2
176,統一超商股份有限公司-台北市第七九七分公司,24801403,,,,2015-11-6
176,清心福全,42336695,周琳凱,"100,000",核准設立,2015-12-28
175,安心食品服務股份有限公司土城永寧分公司,53343217,,,,2011-5-31
175,俊可商行,87478509,王昭富,"200,000",核准設立,2020-12-2
175,中興電工機械股份有限公司嘟嘟房新莊公園站,91670491,,,,
175,泓豆吉商行,91695535,劉昭泓,"200,000",核准設立,2022-10-17
175,誠商憨吉企業有限公司虎珍堂菓寮店,88757000,,,,
175,芊嵐茶行,45455005,紀宛均,"10,000",核准設立,2014-12-5
175,中國文化大學,14323298,,,,
175,前朕科技有限公司民族鼎山停車場,82707519,,,,
175,新長越企業有限公司五條停車場,31882892,,,,
175,社子家乘生活商行,88365588,林哲豪,"200,000",核准設立,2023-5-3
175,嘉鄉開發食品有限公司,42585764,,,,2015-8-3
175,老街美食館,36716556,邱姵心,"10,000",核准設立,2013-1-24
175,安心食品服務股份有限公司高雄自由分公司,28687733,,,,2007-6-23
175,全家便利商店股份有限公司樹林中華分公司,28429102,,,,2008-1-10
175,統一超商股份有限公司新北市第六十四分公司,53009677,,,,2011-4-12
175,Manstea,72668782,周振宇,"200,000",核准設立,2017-8-23
175,全家,24815899,,,,2018-12-17
175,先喝道,91380541,羅彥綸,"200,000",核准設立,2022-10-7
175,好伴麵店,82065064,史羽平,"200,000",核准設立,2018-10-22
175,統一超商股份有限公司台中市第六三０分公司,90717053,,,,
175,聯翔餅店,87640165,張桂碧,"5,030,000",核准設立,1995-7-20
175,家樂福,28424486,,,,2007-10-18
175,驛林交通股份有限公司,77134674,,,,
175,艾美小吃店,26353838,陳克強,"200,000",核准設立,2012-2-13
174,全家便利商店股份有限公司新北市第八四五分公司,24800122,,,,2015-10-14
174,五九八有限公司,50724938,,,,
174,聚將書局,82261018,李憶萍,"200,000",核准設立,2019-4-12
174,全家便利商店股份有限公司台中崇德分公司,80343416,,,,2002-9-16
174,統一超商股份有限公司台中市第三八二分公司,24791616,,,,2015-5-14
174,統一生活事業股份有限公司,52622248,,,,2017-3-28
174,東漢美術用品有限公司,54565428,黃金河,"2,000,000",核准設立,2014-8-20
174,"全家便利商店 馬祖清水店",90890671,,,,
173,鬍鬚張股份有限公司板橋府中分公司,27751932,,,,2005-7-25
173,全家便利商店股份有限公司永和永平分公司,16438056,,,,1998-2-17
173,"Family mart",83153184,,,,
172,統一超商股份有限公司南投縣第五十二分公司,80346981,,,,2002-11-7
172,統一超商股份有限公司台中市第六六0分公司,90218346,,,,
172,吉立美食,38887534,許仁運,"50,000",核准設立,2018-9-27
172,全家便利商店股份有限公司台北市第五三二分公司,54392427,,,,2014-11-6
172,惠康百貨股份有限公司-農安二分公司,28988576,,,,2009-12-10
171,萊爾富國際股份有限公司第四四七三營業處,88313549,,,,
171,一等涼冬瓜茶,99127022,方進木,"10,000",核准設立,2013-8-26
171,統一超商股份有限公司新竹市第一五八分公司,54916923,,,,2019-10-17
171,日星文具有線公司,86905624,李惠章,"2,000,000",核准設立,1992-12-3
170,藝醲咖啡,38987870,張藝醲,"20,000",核准設立,2015-8-12
170,昌榮水飲業有限公司,82829457,馬榮駿,"4,000,000",核准設立,2019-3-25
170,祥發麵食館,41365165,劉冠庭,"100,000",核准設立,2015-3-6
170,山水冰茶,81082240,,,,
170,就這味小館,72669733,陳安佳,"200,000",核准設立,2017-8-29
170,東京小舖,10318815,侯淑珍,"200,000",核准設立,2008-5-28
170,前港麵食館,75585933,潘怡珍,"90,000",核准設立,2019-6-28
170,火雞達人食堂,47872081,朱學毅,"88,000",核准設立,2018-3-19
170,宗昕早餐店,50579596,陳美君,"20,000",核准設立,2019-5-24
170,桃園豐盛堂,85377272,朱聖宇,"100,000",核准設立,2020-4-6
170,統一速達股份有限公司,14310250,,,,
170,聯發金香佛俱,81510025,陳育羚,"3,000",,2004-4-18
170,煦恩有限公司,59204655,翁皓梅,"1,200,000",核准設立,2017-2-17
170,日月亭股份有限公司積穗國小營業所,72618405,,,,
170,大九九商行,25735704,呂耀宏,"300,000",核准設立,2009-4-14
170,興發冷飲站,30260642,單興凱,"100,000",核准設立,2009-2-23
170,久井企業股份有限公司久井埔里加油站,87030348,,,,
170,日春餐飲有限公司捷運北車店,93108202,,,,
170,蕃薯市,72438852,,,,
170,林玉芳香舖,73973917,,,,
170,三愛蔬軒坊,02274716,王永順,"3,000",核准設立,2013-10-11
170,自強小吃店,99749464,陳清祥,"350,000",核准設立,2004-6-3
170,君悅食品有限公司,86311094,唐秀珍,"10,500,000",核准設立,1991-11-25
170,7-ELEVEN,24803508,,,,2015-12-10
170,全家,70813212,,,,2001-7-24
170,統一速達股份有限公司,91337806,,,,
170,強興有限公司,83794884,陳家興,"300,000",核准設立,2020-4-30
170,左右乾坤有限公司,88104233,,,,
170,世運食品,80187169,,,,2003-4-29
170,君格食品行,17263673,唐秀珍,"200,000",核准設立,2010-1-11
170,言彧有限公司,89142869,劉泓彧,"1,000,000",核准設立,2023-1-10
170,特力屋股份有限公司大同重慶北分公司,94041996,,,,
170,淨湘園素食自助餐,93822902,蘇聖淵,"5,000",核准設立,1995-4-25
170,霈渝便利商行,17336562,劉癸香,"90,000",核准設立,1999-11-26
170,海王星數位輸出影印店,08908049,陳凌邁,"30,000",核准設立,2006-1-24
170,統一超商7-11,24798364,,,,2015-9-11
169,高北百貨有限公司西門分店,70852782,,,,
169,統一超商股份有限公司台北市第三十六門市,93100460,,,,
169,全家便利商店股份有限公司新北市第一Ｏ七八分公司,90358036,,,,
169,全家,53015122,,,,2011-7-25
169,順發電腦股份有限公司-大甲分公司,28978866,,,,2009-5-25
169,品鮮果汁,38857102,石銘雄,"100,000",核准設立,2014-10-9
169,全家便利商店,80035826,,,,2003-12-25
168,趴趴熊早餐店,88297512,迪布孫烏達邦,"30,000",核准設立,2022-9-23
168,中華郵政股份有限公司基隆愛三路郵局,14441014,,,,
168,玩巨帝國有限公司樹林八德門市,91603091,,,,
168,家福股份有限公司八里商港分公司,83404387,,,,
168,衣極棒服飾店,88362077,陳麗華,"200,000",核准設立,2023-4-14
168,私房角落雜貨店,02107133,楊程羽,"200,000",核准設立,2014-3-21
168,統一超商股份有限公司-台北巿第１６０分公司,23472467,,,,1989-9-22
168,凱旋早早餐早餐店,40820074,曾逸玲,"50,000",核准設立,2018-11-20
168,豐田商行,81071953,范金源,"50,000",核准設立,2018-6-15
167,禾成企業商行,91794079,白哲宇,"200,000",核准設立,2023-6-17
166,樸醍英式茶行,82477376,林惠敏,"200,000",核准設立,2019-7-11
166,全家便利商店股份有限公司南投縣第十二門市部,88409474,,,,
166,金玉堂,13377751,林玉苓,"200,000",核准設立,2001-2-27
166,底迦飲品,92446520,張育賢,"200,000",核准設立,2023-6-6
165,正好停股份有限公司樹林車站停車場,92613548,,,,
165,秋香的店,72693023,林哲宇,"100,000",核准設立,2017-12-26
165,香港龍威燒臘店,98887946,林尤雅,"200,000",核准設立,2003-8-1
165,米哥食品有限公司農安門市部,25619959,,,,
165,日月亭股份有限公司台中體大營業所,88613047,,,,
165,國立臺北大學停車場管理,41244873,,,,
165,歐特儀股份有限公司松壽廣場地下停車場,88113161,,,,
165,香港榮華燒臘館,92847237,楊惠恬,"50,000",核准設立,1995-2-17
165,展勝企業股份有限公司,12774676,陳華卿,"18,000,000",核准設立,2001-3-29
165,貝爾瑪琪商行,91691171,易景茂,"100,000",核准設立,2022-9-26
165,珍味羊肉羹,10652819,,,,
165,財團法人明志科技大學,35701534,,,,
165,興國公有零售市場自治會,42184830,,,,
165,台灣普客二四股份有限公司蘆洲長榮路第２停車場,85297741,,,,
165,勁蘆綠茶店,99356093,梁斯婷,"50,000",核准設立,2004-2-24
165,大風堂小吃,91174649,曾祥金,"200,000",核准設立,2021-11-19
165,禾申園復合式餐飲,47360960,,,,
165,日月亭股份有限公司廣明營業所,42215545,,,,
165,好合晟五金超市,14512930,,,,
165,全家便利商店股份有限公司伸港上旺分公司,27256031,,,,2005-5-17
165,勇軒股份有限公司,89245128,林鴻邦,"800,000,000",核准設立,1994-8-18
165,好麗企業社五福停車場,92657361,,,,
165,宏家生活館,30120827,陳俊宏,"200,000",核准設立,2008-9-25
165,新竹客運,46476507,許一平,"390,096,000",,1950-3-13
165,鋒益有限公司,89926285,廖素霞,"1,000,000",核准設立,1994-12-2
165,元富企業社,78811960,莊李淑燕,"45,000",核准設立,1993-1-19
165,竑穗興業股份有限公司台中交通局吉龍營業處,93459852,,,,
165,百悅商行,21830707,謝麗雲,"88,000",核准設立,2005-4-28
165,志威快印行,45640918,,,,
165,金喜美股份有限公司國際營業所,38957101,,,,
165,亞昱商行,08696050,林次郎,"480,000",核准設立,2005-7-26
165,全家便利商店股份有限公司-延吉分公司,23167017,,,,1988-10-12
165,泉虹書局,77898518,張奚寒,"200,000",核准設立,1997-2-20
165,安心食品服務股份有限公司-光復分公司,16740558,,,,1998-9-2
165,統一超商股份有限公司台北市第六二四分公司,27949983,,,,2006-12-14
165,太平洋綠茶店,10314178,楊正誼,"100,000",核准設立,2008-12-12
165,玖玖肉麻麵小吃店,77710438,,,,
165,統一超商股份有限公司-台北市第八二七分公司,53653253,,,,2012-7-11
165,窩在家烘焙工坊,81455830,李苡溱,"200,000",核准設立,2019-10-9
165,山隆通運股份有限公司高雄汽車修理廠,07961565,,,,
165,清心福全,47677600,陳柏霖,"50,000",核准設立,2016-6-14
164,萊爾富國際股份有限公司第四一二一分公司,53672012,,,,2013-5-31
164,八方雲集,26763571,李禹柔,"100,000",核准設立,2012-3-9
164,統一超商股份有限公司台南市第四三０分公司,90108018,,,,
163,統一超商股份有限公司新北市第一八二分公司,84900574,,,,1994-12-16
163,中華郵政股份有限公司臺東郵局,93507209,,,,
163,統一超商股份有限公司台北縣第四十三分公司,23360630,,,,1989-4-28
162,統一超商股份有限公司台北市第六八四分公司,28979387,,,,2009-6-3
162,中華郵政股份有限公司左營新莊仔郵局,76218035,,,,
162,新北市第一三七一分公司,83111951,,,,
162,統一超商股份有限公司台中市第四九四分公司,24814792,,,,2018-11-21
162,爭鮮餐飲,27534062,,,,2004-11-18
162,"mister donut",26650210,,,,
162,新鎮生鮮超市,36916772,李顯中,"200,000",核准設立,2012-8-13
161,統一超商股份有限公司台北縣第八一二分公司,28420051,,,,2007-8-27
161,統一超商股份有限公司高雄市第五六二分公司,43126872,,,,2016-5-20
160,來來超商股份有限公司第一九八分公司,70764296,,,,2000-2-16
160,金門酒廠實業股份有限公司職工福利委員會,20103383,,,,
160,昇恒昌股份有限公司金湖廣場免稅店分公司,54379542,,,,2014-3-27
160,俥亭停車事業股份有限公司桃園後站營業所,09727209,,,,
160,新長越企業有限公司平安街停車場,91264450,,,,
160,和停有限公司青田停車場,88386367,,,,
160,後埔𩵚魠魚,41067216,楊慧怡,"50,000",核准設立,2014-8-1
160,福德冷飲店,41343830,陳瑞芬,"3,000",核准設立,2016-11-25
160,三愛停車場有限公司三重新北大道營業所,92655292,,,,
160,中興電工機械股份有限公司嘟嘟房行天宮１站,88313203,,,,
160,瀚傑股份有限公司南港展覽店,72969416,,,,
160,陶瓷停車場,91253720,,,,
160,這宅咖啡館,26256060,臧道正,"150,000",核准設立,2011-9-7
160,璨驛股份有限公司,54555420,楊文杰,"120,000,000",核准設立,2014-3-19
160,小鮮肉創意湯包,82295039,,,,
160,霖怡企業社,72679084,呂昆霖,"30,000",核准設立,2017-10-16
160,建國港督燒臘,13650890,鄭宇婷,"3,000",核准設立,2016-9-19
160,萬昌鎖店,99285648,廖國宏,"30,000",核准設立,2004-3-9
160,冬瓜幫商行,85978710,葉美辰,"50,000",核准設立,2021-3-4
160,嘉里大榮物流股份有限公司彰化營業所,58045103,,,,
160,嘉里大榮物流股份有限公司苗栗營業所,49022001,,,,
160,寶盛國際股份有限公司嘟嘟房員林法院南站,82510749,,,,
160,辰淵企業股份有限公司雅祥營運所,76877888,,,,
160,台灣普客二四股份有限公司永和永貞路停車場,92581742,,,,
160,六根素食館,83826274,,,,
160,新竹物流,06309997,,,,
160,國雲科技股份有限公司仁愛路立體停車場,92394826,,,,
160,日月亭股份有限公司北藝中心營業所,88256765,,,,
160,好安心藥局,39784493,陳秉辰,"200,000",核准設立,2013-4-30
160,環華豐股份有限公司新月廣場停車場,30191596,,,,
160,天慕模型企業行,88027406,陳佩卿,"100,000",核准設立,2021-4-6
160,中華郵政田尾郵局,77788792,,,,
160,吉寶百貨商店,41057337,陳嚴淑瑛,"100,000",核准設立,2014-6-10
160,京味小吃部,31681754,邱素蕙,"200,000",核准設立,2012-5-22
160,神威影印店,31882268,王志祥,"200,000",核准設立,2013-6-11
160,長安城滷味小吃店,87368382,,,,
160,金昱灃有限公司,42735840,李昱寬,"3,000,000",核准設立,2018-7-12
160,榮記實業社,35829125,葉鴻鈞,"10,000",核准設立,1976-11-17
160,林伙房自助餐,72661916,林龍豪,"200,000",核准設立,2017-7-21
160,萊爾富國際股份有限公司第四五一八分公司,54913643,,,,2019-7-11
160,7ELEVEN,27938120,,,,2006-4-21
160,大景百貨有限公司,89715583,鄧安雅,"10,000,000",,1995-10-2
160,皇佳藥局,88552702,,,,
160,麥當勞,54374265,,,,2013-12-19
160,慶美廣東粥,88525635,周峻慶,"50,000",核准設立,2021-12-1
160,黃豬血湯,25388508,,,,
160,德多屋,99414832,陳玫君,"100,000",核准設立,2004-1-19
160,東輿有限公司光明路停車場,42454003,,,,
160,喜全冷飲站,48929512,陳宗琪,"50,000",核准設立,2008-6-23
160,全家便利商店股份有限公司-台北市第五一八分公司,54382737,,,,2014-5-20
160,吳家禎麵線,42523281,,,,
160,士林泡泡冰,72966564,,,,
160,豐浩有限公司,91062291,賴奕蓁,"500,000",核准設立,2021-7-2
160,辰淵林口停五,87355268,,,,
160,城市車旅,72420585,,,,
160,嘟嘟房,93112120,,,,
160,蘭芳麵食館,88392001,,,,
160,俥亭停車事業股份有限公司,88098540,,,,
160,元氣豆漿大王行,88309432,蔡志華,"200,000",核准設立,2023-1-3
160,百全有限公司,54338901,邱意旋,"300,000",核准設立,2013-7-10
160,樂辰咖啡坊,42276704,陳芃瑜,"100,000",核准設立,2015-6-25
160,杰膳企業有限公司,43749651,蔡宗杰,"1,000,000",核准設立,2016-4-22
160,饗樂餐飲實業股份有限公司文山世新分公司,90403779,,,,
160,來欣素食小吃店,25572743,袁美莉,"80,000",核准設立,2010-1-20
160,財團法人台北市私立復興實驗高級中學停車場,10320447,,,,
160,全家便利商店股份有限公司,86385362,,,,1992-10-19
160,全家便利商店股份有限公司-台北市第五八二分公司,51182209,,,,2016-11-24
160,慧謙素食,94978038,,,,
160,巧自然企業社,47965898,郭怡伶,"3,000",核准設立,2018-5-14
160,睿睿購文具舖,87025289,陳品潔,"3,000",核准設立,2020-2-12
160,傑克主廚烘焙,89106478,陳柏銘,"60,000",核准設立,2023-1-10
160,德欣飯包店,92094911,劉舒翊,"3,000",核准設立,2006-2-20
160,力笙系統有限公司博愛明誠第二停車場,47635454,,,,
160,高雄市第八四二分公司,90303482,,,,
159,全家便利商店股份有限公司新北市第一○五九分公司,90217830,,,,
159,統一超商股份有限公司台北市第九四四分公司,24816567,,,,2019-1-15
159,寶昱生活館有限公司,90258542,陳煒中,"10,000,000",核准設立,2022-5-13
159,路易沙咖啡易沙咖啡,82139571,陳嘉維,"200,000",核准設立,2018-10-18
159,麥當勞,16099582,,,,1997-11-25
159,全家便利商店股份有限公司台東縣第四門市部,85565513,,,,
159,全家便利商店股份有限公司新北市第一０四七分公司,91055257,,,,
159,爭鮮餐飲,28706041,,,,2007-8-30
159,爭鮮股份有限公司青海家外門市部,88565381,,,,
159,大樹五權藥局,87178307,,,,
159,全國電子,83203017,,,,
159,屈臣氏,89391331,,,,1995-3-20
159,萊爾富國際股份有限公司,27249433,,,,2005-1-18
159,全國電子股份有限公司台南市第二十三分公司,70786405,,,,2000-9-28
159,統一超商,80032665,,,,2003-10-27
159,統一超商股份有限公司高雄市第八八四分公司,94273989,,,,
159,寶嘉生活館有限公司,24664061,黃健瑭,"15,000,000",核准設立,2014-10-2
158,來來超商股份有限公司第１００６分公司,27939710,,,,2006-5-17
158,統一超商股份有限公司台北縣第八十四分公司,23823745,,,,1990-7-6
158,台灣中油股份有限公司油品行銷事業部澎湖營業處馬公汽車加油站,77187828,,,,
158,八方雲集餐飲股份有限公司信義忠孝店,42478639,,,,
158,統一超商股份有限公司桃園市第七九八分公司,24813225,,,,2018-9-25
158,全家清水米糕店,53672651,,,,2013-6-17
158,三民九九日用品,13606109,潘吉仁,"200,000",核准設立,2021-5-20
158,來來超商股份有限公司-第九一三分公司,27257046,,,,2005-6-6
158,新北市第一○二五分公司,83248062,,,,
158,7-ELEVEN,70811777,,,,2001-6-29
158,大信百貨有限公司,24646901,呂俞萱,"2,000,000",核准設立,2014-10-21
158,寶雅龜山萬壽分公司,51568999,,,,2017-11-14
158,台灣楓康超市股份有限公司大墩分公司,27924435,,,,2005-9-7
158,寶雅國際股份有限公司台中黎明分公司,54379402,,,,2014-3-24
158,統一超商股份有限公司台中市第五二三分公司,83131892,,,,
157,統一超商股份有限公司基隆市第四門市,72884677,,,,
157,爾雅食品股份有限公司竹北門市,02929996,,,,
157,50嵐綠茶,94920037,田中興,"50,000",核准設立,2004-12-29
157,八方雲虎尾光復,39780911,陳俊亮,"50,000",核准設立,2017-6-2
156,統一超商股份有限公司台北市第九九一分公司,54918817,,,,2019-11-25
156,禹賀有限公司,83589639,陳昱嘉,"100,000",核准設立,2020-6-20
156,豐源加油站,84527582,李明宗,"9,000,000",核准設立,1993-8-16
156,立晉冷飲店,85631577,吳祐任,"100,000",核准設立,2020-9-3
155,統一超商股份有限公司台南縣第一四六分公司,27236227,,,,2004-5-12
155,統一超商股份有限公司台中市第二八七分公司,28427857,,,,2007-12-28
155,八川商行,88367093,黃妤庭,"200,000",核准設立,2023-5-12
155,鬍鬚張股份有限公司中和景安分公司,90475061,,,,
155,和德昌股份有限公司桃園桃鶯分公司,53028908,,,,2012-4-12
155,溢源商行,87317856,林裕凱,"80,000",核准設立,2020-5-5
155,全家便利商店股份有限公司高雄市第三一六分公司,54398105,,,,2015-2-12
155,糊塗麵館,77906622,夏廣明,"60,000",核准設立,2009-5-1
155,紫香冷飲店,38937680,王麗雲,"100,000",歇業,2022-2-25
155,全家便利商店股份有限公司金門縣第一門市部,82291478,,,,
155,新中運華店,93000482,,,,
155,統一超商股份有限公司台北市第七五七分公司,54383877,,,,2014-6-12
155,LOUISACOFFEE,91892775,陳時岑,"2,000,000",核准設立,2022-10-12
155,東嵐有限公司金山,29087217,,,,2008-5-5
155,台大工作室,26337654,李文環,"60,000",核准設立,2011-9-29
155,安心食品服務股份有限公司-南港分公司,70763487,,,,2000-2-3
155,林森小吃店,25611534,賴聖智,"100,000",核准設立,2010-11-30
155,意欽早餐店,31833871,孫秋雲,"100,000",核准設立,2023-12-22
155,潤潤有限公司中山營業所,93104233,,,,
